URL,Date,Title,Content
https://www.themorning.lk/articles/IeEUYyk2uHKHoxqIlZVL,11 May 2023,Speaker endorses Inland Revenue (Amendment) Bill,"Speaker Mahinda Yapa Abeywardana announced to the House yesterday (10) that he has endorsed the certificate on the Inland Revenue (Amendment) Bill in accordance with Article 79 of the Constitution on 8 May 2023.The said Bill was passed in Parliament on 28 April.Accordingly, given the certification by the Speaker, the “Inland Revenue (Amendment)” Bill will come into effect as the “Inland Revenue (Amendment)” Act No. 04 of 2023.
"
https://www.themorning.lk/articles/rwGv4PbdYGm9e4Ihxbov,31 Jan 2024 | By Mariko Oi,Toyota recalls 50K vehicles over 'injury or death' fears,"Toyota has urged owners of 50,000 older vehicles in the US to get immediate repairs as airbag inflators made by Takata could explode and kill them.The ‘Do Not Drive’ advisory covers some of the world's biggest carmaker's models from 2003 to 2005.Since 2009, more than 30 deaths have been linked to air bag inflators produced by Takata.Toyota says ""if the airbag deploys, a part inside is more likely to explode and shoot sharp metal fragments"".Those fragments ""could cause serious injury or death to the driver or passengers,"" it added.The vehicles involved in the recall are the 2003-2004 model Corolla, 2003-2004 Corolla Matrix, and 2004-2005 RAV4.Serious issues with Takata airbag inflators have resulted in the biggest motor industry safety recall in history, involving more than 100 million products and over 20 carmakers.After more than a decade and a half of recalls, lawsuits and a criminal investigation in the US, Takata filed for bankruptcy in 2017. Its assets were sold to Chinese-owned Key Safety Systems for about $ 1.6 billion (£ 1.3 billion).This is not the only issue Toyota has been dealing with in recent months.This week, the Japanese car giant suspended shipments of some vehicles because of irregularities in certification tests for diesel engines, which were developed by Toyota Industries.An investigation found that Toyota Industries employees manipulated horsepower output tests.The affected engines are used in 10 models sold globally, including the Hiace van and Land Cruiser sport utility vehicle, Toyota said.Toyota is also seeking to resolve a case of misconduct at small car specialist Daihatsu, after it admitted falsifying safety tests dating back more than three decades.Late last year, Daihatsu headquarters were raided by Japan's transport ministry and global shipments of the vehicles were suspended. The Government has since revoked certification of three Daihatsu models.When asked this week about the scandals at Toyota's subsidiaries, president Koji Sato acknowledged that workers had felt pressure to cut corners in an intensely competitive industry.""We recognise that not only people at the testing site but also management did not have proper understanding of certification,"" he said.Separately on Tuesday, Toyota said it sold a record 11.2 million vehicles in 2023, cementing its position as the world's top selling carmaker for a fourth year in a row.Its nearest rival, Germany's Volkswagen, sold 9.2 million vehicles last year.(BBC)
"
https://www.themorning.lk/articles/LKN4PlVp5oicCyox8oeS,20 Aug 2023 | By Tanya Shan,Banks rally back; record strong first half,"Sri Lanka’s Licensed Commercial Banks (LCBs) appear to have been rising up from the abyss they were pushed into due to numerous negative local developments since last year, as the banking sector’s H1 2023 financial performance portrays a recovery in the system. The half-year results for 2023, encapsulating the first two quarters of the year, spotlight an impressive turnaround. As a testament to this resurgence, the notable players in the sector including DFCC Bank, NDB, Sampath Bank, Commercial Bank, Seylan Bank, NTB, and HNB have demonstrated remarkable financial growth. DFCC Bank DFCC Bank has reported a Profit Before Tax (PBT) of Rs. 5,110 million and a Profit After Tax (PAT) of Rs. 3,205 million for the period that ended on 30 June 2023. This compares with a PBT of Rs. 331 million and a PAT of Rs. 513 million in H1 of 2022. The group recorded a PBT of Rs. 5,867 million and a PAT of Rs. 3,923 million for the period that ended on 30 June 2023 compared to Rs. 690 million and Rs. 824 million, respectively, in 2022. The bank’s Return on Equity (ROE) increased to 10.52% during the period that ended on 30 June 2023 from 5.04% recorded for the year ending on 31 December 2022. The bank’s Return on Assets (ROA) before tax for the period ending on 30 June 2023 is 1.62% compared to 0.46% for the year ending on 31 December 2022.The bank’s Net Interest Income (NII) increased 41% over Q2 of 2022 to reach Rs. 15,475 million by the end of June 2023. The impairment charge recorded an increase of 19% against the comparative period, thus standing at Rs. 8,096 million for the period that ended on 30 June 2023, compared to Rs. 6,808 million in the comparable period.NDBNational Development Bank (NDB) reported a post-tax profitability of Rs. 2.3 billion for the six months ended in 2023 (H1 2023), an increase of 37% over the same period in the previous year (Year-on-Year – YoY/comparative period). Pre-tax profitability was Rs. 4.2 billion, a YoY increase of 55%. This is commendable generation of value to shareholders amidst an industry climate that continues to be subdued and challenging. The bank posted total revenue of Rs. 66.7 billion for H1 2023, up by 50% YoY driven by sound performance of all income categories except for other operating income. NII remained largely static over the year and was Rs. 15 billion. Interest income of Rs. 63.2 billion (YoY growth of 70%) and interest expenses of Rs. 48.2 billion (YoY increase of 117%) drove the NII. Re-pricing of the lending book, in line with market rate movements and the increase in investment portfolio at relatively high rates, resulted in the YoY increase in interest income. Interest rates remained on an increasing trend until early June 2023, attuned to the Central Bank of Sri Lanka’s (CBSL) tightening monetary policy and increased policy rates. The bank has taken initiatives on a best effort basis to reduce the cost of funding at a faster pace than the expected downward re-pricing of the lending book, with the reduction in policy rates introduced in June and July 2023 of 450 basis points (bps).  Impairment charges for the six months ended 30 June 2023 were Rs. 7.9 billion, a YoY reduction of 43%, primarily due to higher impairment provisions made for foreign currency investments in the same period of 2022. Sampath Bank During the first half of 2023, Sampath Bank has reported a PBT of Rs. 13.2 billion and a PAT of Rs. 7.7 billion, representing growth of 46.6% and 8.1% respectively compared to H1 2022.The group’s PBT and PAT for H1 2023 were Rs. 13.4 billion and Rs. 7.6 billion respectively, reflecting growth of 39.3% and 3.6% respectively.Sampath Bank’s capital adequacy ratios continued to improve, with CET 1, Tier 1, and total capital ratios standing at 13.89%, 13.89%, and 17.36% respectively as of 30 June 2023. This improvement is attributed to several factors, including a Tier 2 capital infusion, profit generation in 2023, and a decline in risk-weighted assets due to LKR appreciation.Sampath Bank’s total assets increased by Rs. 97 billion (an annualised growth of 14.6%) from Rs. 1.3 trillion as of 31 December 2022, to Rs. 1.4 trillion as of 30 June 2023. Despite the rupee appreciation against the USD, the bank’s total deposit book grew from Rs. 1.1 trillion to Rs. 1.14 trillion during the same period, demonstrating strong customer confidence.Commercial Bank The Commercial Bank of Ceylon Group has reported a gross income of Rs. 167.668 billion, including a growth in interest income to Rs. 150.812 billion for the first half of 2023, achieving topline growths of 40.29% and 71.15% respectively.The group also improved fee and commission income by 22.27% to Rs. 14.377 billion, net fee and commission income by 19.30% to Rs. 10.591 billion, and net other operating income by 236.42% to Rs. 17.086 billion, from a loss of Rs. 12.524 billion recorded for the first half of 2022.However, with interest expenses for the six months rising by Rs. 65.958 billion or 139.14% to Rs. 113.362 billion, the group’s net interest income reduced by 8.01% to Rs. 37.450 billion. The group also recorded a net loss from trading of Rs. 15.531 billion, as a result of realised and unrealised losses from forwards, spot and swap transactions owing to the appreciation of the rupee in the review period, in contrast to a net gain of Rs. 32.102 billion from trading in the corresponding six months of the previous year.Total operating income of the group declined by 27.03% to Rs. 50.520 billion, but net operating income for the period under review improved by 9.69% to Rs. 37.309 billion, with the group making a provision of Rs. 13.211 billion for impairment charges and other losses for the six months. Impairment charges for 2022 included a substantial additional provision made for foreign currency-denominated Government securities owing to the downgrading of Sri Lanka’s sovereign rating. Seylan Bank Seylan Bank has recorded a PBT of Rs. 4.2 billion, a 104.65% increase for H1 2023 compared to the same period in 2022. In addition, the bank achieved a PAT of Rs. 2.6 billion, a 71.29% growth over the corresponding period in the previous year.The overall Statutory Liquid Assets Ratio (SLAR) was 32.30% as of H1 2023, ensuring the ability to meet and exceed regulatory requirements and support operations effectively. Additionally, reflecting its commitment to maintain a robust financial foundation, Seylan Bank continues to be well capitalised, boasting a total Capital Adequacy Ratio of 15.51% as of H1 2023. Demonstrating a further prudent approach is the well-maintained Common Equity Tier 1 capital ratio at 11.85%.Notably, Seylan Bank’s NII increased by 21.47%, reaching Rs. 20.5 billion, while the Net Interest Margin remained steady at 6%. The bank’s net fee-based income also experienced robust growth of 26.72%, amounting to Rs. 3.5 billion, driven by increased earnings from debit and credit card-related income, commission on guarantees, and remittances. Impairment charges decreased by 15.88% from the previous year.NTBNations Trust Bank (NTB), in the first half of this year, has reported a PBT of Rs. 12.6 billion, up by 174% YoY and a PAT of Rs. 6.1 billion, supported by a 35% growth in operating income (YoY).  Supporting the bank’s financial performance is its strong capital position with Tier I capital at 15.35% and total Capital Adequacy Ratio at 17.17%, well above the regulatory requirement of 8.5% and 12.5% respectively. During H1 2023, loan impairment charges reduced by 56%, reflecting the bank’s dedication to prudent risk management practices and due to the absence of high impairment charges booked in the previous year in relation to foreign currency-denominated Government securities. The bank reported an ROE of 24.9%, while its Earnings Per Share for H1 ’23 increased to Rs. 19.14 against Rs. 8.45 recorded during the same period last year. During the reporting period, the bank’s tax expenses increased by Rs. 239% to Rs. 6.5 billion due to the increase in earnings and in line with the increase in tax rates from the fourth quarter of the preceding year. HNBHatton National Bank (HNB) has posted a H1 2023 PBT of Rs 13.6 billion, while H1 2023 PAT stands at Rs. 8.6 billion, growing 56% YoY. Meanwhile, the group made a consolidated PBT and PAT of Rs. 15.2 billion and Rs. 9.8 billion respectively.Although interest rates tapered off towards the latter part of Q2 2023, H1 2023 rates still remained relatively higher when compared with the corresponding period in 2022, enabling the bank to report a net interest income of Rs. 59.3 billion in H1 2023, up 48% YoY. Additionally, net fee and commission income grew by 12% YoY to Rs. 8 billion, driven by increased activity in cards, remittances, trade, and digital platforms. On the back of improved foreign inflows and the consequent rising dollars in circulation, the rupee appreciated by approximately 15% YoY in the first six months of 2023. Currency volatility caused the bank to record a net exchange loss of Rs. 3.8 billion for H1 2023, primarily stemming from revaluation losses of Foreign Currency Banking Unit (FCBU) retained earnings.In terms of impairment provisions, the bank recorded a cumulative impairment of Rs. 28.3 billion in H1 2023 which included impairment on loans and advances as well as on investments in foreign currency-denominated Government securities. OutlookSpeaking to The Sunday Morning Business, First Capital Chief Research and Strategy Officer Dimantha Mathew stated that while the first half’s performance was undoubtedly better than the previous year, it could still be classified as ‘weak’. His objective assessment underscored the underlying complexities that influence the sector’s performance.He noted: “The first half is better, compared to last year, but it is still a weak first half, from what we have seen. With the recovery of the economy, we are expecting a slightly better second half performance with private sector growth also likely to take place – this contracted in the first half.”His rationale was grounded in the anticipation of an economic recovery, a pivotal factor that would potentially facilitate improved business prospects. “We are also expecting a reduction in employment and employment charges. With the recovery of the economy, we are expecting business to do slightly better, which may bring down impairment for most banks.”
"
https://www.themorning.lk/articles/z6fV3nY053r0eB9ClBM9,17 Nov 2023,Direct flights to be revived from Coimbatore to Sri Lanka: Deputy envoy,"Deputy High Commissioner of Sri Lanka in Southern India D. Venkateshwaran, on Wednesday (15), said talks are on to revive direct flight connection from Coimbatore to Sri Lanka, as part of a slew of incentives the island nation is providing to Indian businesses to encourage bilateral trade and investments.Speaking at the Coimbatore Indian Chamber of Commerce and Industry’s (ICCI) 14th council meeting, Venkateshwaran highlighted the reasons why Indian entrepreneurs should invest in Sri Lanka despite its growing foreign debt which currently stands at $ 86 Billion. “Culture, logistical advantages, air connectivity, linguistic connection, geo-location, and cosmopolitan set-up are some of the incentives Sri Lanka provides India,” he said.While the country’s political and financial instability continues to remain unfavourable for entrepreneurs to set up shop in Sri Lanka, Venkateshwaran highlighted the advancement the nation has achieved in skill development among the nation’s youth population and the development of tourism and real estate sectors.“We are focusing on providing skilled personnel that can help businesses that come to Sri Lanka. At the same time, our economy is slowly picking up as tourism is helping us repay debt,” he told The Hindu.(The Hindu)
"
https://www.themorning.lk/articles/h8HSjeFg5JAqu22r0dbs,05 Mar 2024,SLT Group posts 7.5% revenue degrowth,"For the fourth quarter (Q4) 2023, SLT Group reported a year-on-year consolidated revenue degrowth of 7.5% amounting to Rs. 26 billion compared to Rs. 28 billion in 2022 in the financial year ending 31 December 2023. SLT-Mobitel Group CEO Janaka Abeysinghe noted: “Looking ahead, macro-economic uncertainty persists. Despite the year-on-year decline in profitability, we are optimistic and see encouraging signs for 2024. Our cost base is under continuous review and adjusted to match market conditions. Given these fundamental strengths, we believe we will overcome negatives in these challenging markets and are confident in driving the long-term profitability of the Group.” The Group’s profits decline was attributed to reduced revenue, despite the efforts of cost optimization measures that resulted in a 5.9% reduction in Operating Expenses (Opex). Consequently, the Group saw a corresponding decline in operating profit, with both Profit Before Tax (PBT) and Profit After Tax (PAT) experiencing decreases in the quarter.At SLT level, a 3.6% Opex reduction was posted for Q4 2023 compared to Q2 in 2022, attributed mainly to a well-managed cost reduction in staff costs. Further, SLT saw cost savings in other areas credited due to a reduction in advertising and activation costs, with repair and maintenance costs also decreasing during the latter part of 2023. However, these savings were outweighed by a fall in the top line and increase in depreciation, driving overall losses.Overall, in the financial year of 2023, the Group’s operational costs rose by 9.4% to Rs. 74 billion compared to Rs. 68 billion in 2022, mainly due to increased electricity tariffs. Additionally, other costs, including, annual maintenance contract costs, vehicle hiring, fuel, and repair costs, contributed to the overall cost increase year-on-year.Furthermore, over the twelve-month period of 2023, the Group experienced a loss of Rs. 3.9 billion, contrasting sharply with the profit of Rs. 4.8 billion recorded in 2022, reflecting a staggering decline of 182.3%. Similarly, SLT and Mobitel individually reported losses of Rs. 1.1 billion and Rs. 3.6 billion for the year, respectively. Additionally, the Group’s revenue experienced a marginal degrowth of 1.2%, amounting to Rs. 106.4 billion, compared to the revenue of Rs. 107.7 billion in the financial year of 2022.Offering a positive trend compared to Q3 in 2023, the Group recorded a 13.2% reduction in Opex from Q3 to Q4 and a decrease in net losses from Rs. 1.5 billion in Q3 to Rs. 1.2 billion in Q4. Moreover, the Group recorded an operating profit of Rs. 549 million in Q3 in 2023, followed by a surge to Rs. 1.2 billion in Q4 in 2023, indicating optimistic future forecasts.Despite the performance decline over previous year, Mobitel showed a 3% growth in revenue and improvement in profitability parameters in the second half of 2023 over the first half (H1) of the year. The EBITDA reported a 9% growth and operating loss have reduced by 54% during the period as a result of the company's top line growth and cost optimisation efforts.The Group remains committed to financial prudence and business continuity while hoping for improved economic forecasts ahead.
"
https://www.themorning.lk/articles/GeEnFv5qyGfKTk1tLQyj,16 Apr 2023,Sizeable public sector,"As pressure mounts from the International Monetary Fund (IMF) on the Government to aggressively implement reforms, the authorities are actively trying to get rid of most State-Owned Enterprises (SOEs), since it will jeopardise the country’s economic recovery if it has to keep funding these loss-making SOEs. Visible progress has been made by the Government on this matter. However, amidst these developments, it appears that the need to reduce the massive public sector workforce has been conveniently swept under the rug. While it is true that SOEs are being reformed and hence the excessive SOE workforce will be redirected to some other areas of the economy, what will the Government do about the excessive workforce in the ministries and various departments? While the Government is looking at divesting its shares in SOEs, the workforce, which is heating up the chairs at ministries and departments, remains the same size, with no update from the Government’s end on reducing the public sector workforce. In the modern world where most activities are automated, Sri Lanka still remains heavily reliant on manual ways of completing tasks and getting work done, either due to the large trade unions that are against all possible development measures or due to the lack of fund allocation towards improving the information and communication technology infrastructure. The Government continues to allocate a massive amount of money for defence purposes and to pay public sector wages. It has, on many occasions, printed money just to pay the salaries of State workers. While Sri Lanka had Central Bank governors who believed in Modern Monetary Theory, which states that money printing does not cause inflation, in Sri Lanka’s case, it very much did. Yet, we continued printing money just to pay salaries, rather than using the money to increase the efficiency of the public sector. This is another concern; even with an excessive public sector workforce, Sri Lanka is still unable to get its act together in terms of expediting the approval processes of investors by cutting down the lengthy and lethargic bureaucratic requirements. The subject Minister recently stated that a large number of files pertaining to approval of Foreign Direct Investments (FDI) to Sri Lanka had been languishing at different line ministries for years. This highlights the level of efficiency and performance of the staff at these line ministries. While there are still a handful of dedicated public sector employees, most have become comfortable with simply having an extended lunch break, two tea breaks, prolonged chats, and leaving work at 4 p.m. sharp. Even with an overpopulated public sector, Sri Lanka has been unable to get the bureaucratic processes for investor approvals sorted. However, taxpayers continue to pay the salaries of such employees who help to delay or effectively discourage investments. This is just one example out of many such issues within ministries. Along with SOE reforms, it is imperative that the Government also actively takes measures to reduce the overpopulated public sector and repurpose it either towards other initiatives of the Government (that too after rigorous training on efficiency) or direct it towards the private sector, where employees are rewarded for nothing but their efficiency and hard work.
"
https://www.themorning.lk/articles/hDX4d2pkhKLHidFvqrRu,15 May 2023,Emirates creates $ 200 mn aviation sustainability fund,"Emirates, the international airline, has announced it has committed $ 200 million to fund research and development (R&D) projects focussed on reducing the impact of fossil fuels in commercial aviation.Emirates Airline President Sir Tim Clark said: “We are ring-fencing $ 200 million to invest in advanced fuel and energy solutions for aviation, which is where airlines currently face the biggest impediment in reducing our environmental impact. We looked long and hard at the reality we face in commercial aircraft and engine technology, fuel supply chain, and our industry’s regulatory and eco-system requirements. It’s clear that with the current pathways available to airlines in terms of emissions reduction, our industry won’t be able to hit net zero targets in the prescribed timeline.“This is the biggest single commitment by any airline on sustainability, with funds to be disbursed over three years. Emirates will identify partnerships with leading organisations working on solutions in advanced fuel and energy technologies.“We believe our industry needs better solutions, and that’s why we’re looking to partner with leading organisations on R&D. Our aim is to contribute meaningfully to practical solutions for the long-term sustainability of commercial aviation,” he said.Emirates’ Environmental Sustainability Executive Steering Group will oversee disbursements from the fund, with support from technical experts.Clark added: “Until viable solutions can be found, Emirates will continue to implement environmentally responsible practices throughout our business, including uplifting SAF where feasible, ensuring efficient fleet operations, and inducting modern aircraft into our fleet. Our $ 200 million fund is earmarked for R&D, and not for operating costs like the purchase of SAF or carbon offsets to tick regulatory boxes – activities we consider business-as-usual.”Emirates’ long-standing environmental policy and strategy focuses its activities on 3 areas: emissions reduction, responsible consumption, and the conservation of wildlife and habitats.In January, Emirates completed the first 100% SAF-powered demonstration flight in partnership with Boeing and GE. Since its first flight powered by SAF in 2017, the airline continues to participate actively in the SAF market and seek opportunities in its network to use SAF where feasible.However, bio-based SAF, currently the only type of commercially available SAF, is extremely limited in supply. IATA estimates that the entire world’s annual supply of SAF meets less than 0.1% of airlines’ needs.Emirates participates in a range of industry working groups and stakeholder engagements on sustainable aviation fuel. In recent months, the airline contributed to the development of the UAE’s power-to-liquid (PtL) fuels roadmap, launched in July 2022, and prepared jointly by the Ministry of Energy and Infrastructure and the World Economic Forum; as well as the UAE’s National Sustainable Aviation Fuel Roadmap launched in January 2023 by the Ministry of Energy and Infrastructure.Emirates’ investment in flying a young and modern aircraft fleet remains its biggest commitment to reducing its emissions. The airline currently has 200 of the latest Airbus and Boeing wide-body aircraft on order, including A350s and 777Xs.
"
https://www.themorning.lk/articles/HUTUOl9OfMe8J52sh8Oh,29 Oct 2023 | By Shenal Fernando,EOIs to be called for loss-making carrier,"Decision on SriLankan Airlines by end-2023Govt. to retain 51% stake, seeks $ 500 m capital injectionExpressions of Interest (EOIs) will be called from interested investors in respect of SriLankan Airlines by the end of October 2023, as the Government prioritises the completion of the proposed privatisation of the bankrupt national carrier. Speaking to The Sunday Morning Business, Minister of Ports, Shipping, and Aviation Nimal Siripala de Silva revealed that it was vital that the proposed privatisation process be completed as soon as possible and that the call for EOIs would accordingly be published in international media by the end of October 2023.Elaborating further, he stated: “After calling for EOIs, we will have to see how many express an interest in SriLanka Airlines. Thereafter, the Cabinet Appointed Negotiating Committee will engage with them and come to a decision.”While noting that expecting a decision by end-2023 was too optimistic, he said that the Government was motivated and committed to ensuring that the privatisation process was completed as soon as possible.The privatisation plan of the Government in relation to SriLankan Airlines essentially involves the Government continuing to retain a 51% stake while divesting a 49% stake in the national airline to an investor who can provide a capital injection of around $ 500 million.The bankrupt national airline reportedly owes around $ 1.2 billion to international markets, State banks, and fuel suppliers, from which around $ 100 million is owed to the aircraft lessors and $ 175 million is owed to the holders of the Government-guaranteed bond, on which the airline has already defaulted.On 25 January, SriLankan Airlines defaulted on its $ 175 million Government-guaranteed bond due in 2024 (ISIN iXS2010609662) with an annual coupon payment of 7% payable semi-annually, after the expiration of the 30-day grace period following its failure to make the coupon payments due on 25 December 2022.The sole silver lining is that despite the present calamitous condition of the national carrier, it managed to record an operating profit of $ 53 million for 2022 – the first time the bottom line of the airline has been in the green in over 15 years
"
https://www.themorning.lk/articles/apgWICOpMq5m8f6TAFnv,19 Jul 2023,Eran presents Private Member’s Bill to amend SCL Act,"Samagi Jana Balawegaya (SJB) Parliamentarian Eran Wickramaratne presented a Private Member’s Bill to Parliament yesterday (18) to amend the Special Commodity Levy (SCL) Act No. 48 of 2007. Commenting on the matter, Wickramaratne said: “I am presenting a private member’s bill to amend the Special Commodity Levy Act No. 48 of 2007 as the people of Sri Lanka are calling for more accountability and transparency with regard to public finances in the country. This amendment is to promote fiscal accountability and ensure that decisions on taxation are transparent and are discussed in the public domain.” He stated that the Finance Minister has complete discretion to change the tax and announce it through a gazette notification Under the current SCL legislation and the tax change comes into effect immediately on the Minister’s signature. It is brought for parliamentary approval much later in the process. “However, Article 148 of Sri Lanka’s constitution grants control over public finances to the Parliament. The Special Commodity Levy Act, as currently enacted, violates this constitutionally protected mandate of parliament, and instead provides sweeping discretionary powers to the Minister to not only change the tax rate, but also to provide tax exemptions,” Wickrmaratna said in a statement.    Even if an action taken by the Minister under this act later fails to gain the approval of Parliament, the implementation of those actions prior to it coming to parliament cannot be reversed, but only discontinued. This leaves an extraordinary amount of power in the minister’s hands and leaves room for the tax system to be abused in favour of vested interests and for huge losses to be caused to government revenue – which must then be made up through other taxes.    The amendment presented by Wickramaratne seeks to establish parliamentary control over any changes to the SCL and prevent the Minister from abusing statutory powers, including by granting benefits to a chosen few. The notorious ‘sugar scam’ of 2020 also originated from these discretionary powers of the Minister. Prior to October 2020, sugar was taxed at Rs. 50 per kilogram (kg), but then was drastically reduced to 25 cents per kg. Analysis published on PublicFinance.lk shows that the benefit of the tax reduction went mostly to the importer, and not the consumer.  According to the National Audit Office of Sri Lanka, between October 2020 and February 2021, the Government lost Rs. 16 billion in potential tax revenue. If that analysis is extended to December 2022, the Government has lost about Rs. 59 billion in revenue due to the reduction of SCL on sugar imports.   The Government in 2022 attempted to introduce a new tax through the Special Goods and Services Tax (GST) Bill, which gave the minister similar powers to that which presently exists in the VAT and SCL framework. However, the Supreme Court, in strong terms, held the Bill to be unconstitutional and that it violated the sovereignty of the People.  The Court held: “Thus, by empowering the Minister in the manner provided in clauses 2 and 3, the Parliament distinctively and manifestly loses control over public finance and unconstitutionally alienates such power to the Minister. In the circumstances, this Court holds that clauses 2, 3 and 4 individually and collectively amount to an infringement of Article 148 of the Constitution read with Article 76, and by virtue of such infringement violates Article 4 read with Article 3 of the Constitution.”  The amendment proposed by Wickramaratne will bring the relevant portion of the SCL laws in conformity with the constitutional framework, as recognised by the Supreme Court in the Special GST Bill Determination.
"
https://www.themorning.lk/articles/gWs3Qmgqzq9QRWLtFooy,27 Aug 2023 | By Malisha Weerasinghe and Dr. Asanka Wijesinghe,Sri Lanka’s graphite: A potential player in the global EV revolution,"Sri Lanka has a rich history of mining and exporting graphite, which thrived during the World Wars, hitting 35,000 metric tonnes in annual exports. The vein graphite produced by Sri Lanka stands out for its remarkable purity, flawless crystal structure, and strong electrical conductivity, making it suitable for various commercial uses. However, in 2023, only 2,792 metric tonnes were exported, yielding approximately $ 6 million in revenue. The emerging trend towards electromobility on a global scale presents fresh opportunities to revive Sri Lanka’s graphite industry. The newly established Chamber for Mineral Exporters has also emphasised the importance of well-defined policies to harness the untapped potential of the mineral sector.Graphite in EV batteries: Opportunities for Sri LankaGraphite forms the core anode material in lithium-ion Electric Vehicle (EV) batteries, with quantities varying from 10 kg in hybrids to 70 kg in all-electric vehicles. Consequently, the US Department of Energy classifies graphite as a critical mineral. Projections indicate global demand for EVs will surge to 40 million units by 2030. Consequently, the demand for lithium-ion batteries for EVs has increased and securing sustainable and reliable Critical Raw Materials (CRMs) has become a policy priority. Purity, extraction sustainability, cost, and geopolitical tensions are vital factors impacting the graphite supply chain. The US industrial and national security policies aim to diversify the sources of CRM for EV batteries – cobalt, nickel, lithium, and graphite – away from China, designated as a Foreign Entity of Concern (FEOC).As the primary graphite producer, China possesses 80% of battery-grade graphite resources and controls more than 50% of the processing capacity. More than 65% of the anode material supplied globally was sourced from six companies in China. Crucially, China holds a notable edge in productivity and cost when exporting natural graphite to major economies. Yet, China’s prominent role as the primary graphite exporter has raised concerns about ‘supply chain resilience’ among key Western importers, especially given their geopolitical aspirations.The Biden administration’s ambitious Inflation Reduction Act (IRA) has excluded EV batteries that contain graphite of Chinese origin from lucrative federal subsidies. While this may lead to a relative price increase for EV batteries using Chinese graphite, it also drives up demand for alternatives. Sri Lanka, known for exceptionally high-quality graphite production, could benefit from this shift. With the IRA-induced increase in demand and trade restrictions on China, Sri Lanka’s graphite exports to the US could potentially surge by 65.7%. Positioning Sri Lanka’s graphite in global EV battery manufacturing Sri Lanka’s current graphite production stands at 5,000 MT. Yet, according to the Board of Investment, the potential production capacity reaches 450,000 MT per year. Given that Sri Lanka is a rare producer of the finest form of natural graphite in an environmentally less harmful manner, the country has an opportunity to tap into the growing global demand for ‘non-China origin’ graphite.There are several stages of EV battery manufacturing that Sri Lanka may consider joining: exporting natural graphite, exporting processed graphite in the form of electrodes or anodes, exporting lithium-ion cells, and exporting the entire battery pack. For a few reasons, the last two might not be within Sri Lanka’s feasible options. First, the general organisation of EV manufacturing is that vehicle production plants and battery pack production are located in geographical proximity due to logistic reasons. Second, the US’ renewed tendency to reshore manufacturing through active industrial policy limits attracting investors to Sri Lanka for producing an entire battery pack or battery cells. Thus, Sri Lanka’s most viable options might be exporting natural graphite or processed electrodes and graphene to the US, Japan, South Korea, and the EU-centred EV manufacturing production network. Policy recommendationsSri Lanka should take proactive measures to leverage global policy shifts and identify potential roles within the EV battery value chain. Thoughtfully crafted industrial and trade strategies will play a significant part in maximising the benefits from Sri Lanka’s graphite resources in the emerging landscape. Sri Lanka’s industrial policy should strive to identify graphite-based products with an existing comparative advantage, link the producers with the end-users, facilitate the acquisition of required technology for value addition, and remove the hurdles for possible mining expansion.Engaging private sector stakeholders in thorough consultations can help Sri Lanka strategically position itself in the competitive EV manufacturing ecosystem. Concurrently, industrial policy must prioritise environmentally sustainable graphite extraction and processing, leveraging Sri Lanka’s potential as a ‘non-China origin sustainable graphite’ source.A pivotal trade strategy involves forging critical minerals agreements with the US and the EU. A pact with the US enables Sri Lanka to process and export value-added graphite, aligned with IRA subsidy rules. Moreover, a formal accord with major graphite-consuming EV battery manufacturers fosters mining and processing sector investment by eliminating uncertainty.A burgeoning hub for EV battery production is forming in Thailand and Indonesia, with China, Japan, and South Korea investing in regional EV manufacturing. Agreements among countries possessing critical mineral deposits are increasingly common, motivating Sri Lanka to broaden its proposed trade deals with Thailand, Indonesia, and other East Asian nations into the EV battery value chain. Trade agreements should facilitate investments in graphite mining and the subsequent processing into electrodes and graphene.(Malisha Weerasinghe worked as a Project Intern in the Macro, Trade and Competitiveness Policy Unit at IPS. Her research interests include macroeconomic policy, international trade, and development finance. She is currently pursuing a Bachelor’s in Economics and Finance at the University of Hong Kong)(Asanka Wijesinghe is a Research Fellow at IPS with research interests in macroeconomic policy, international trade, labour, and health economics. He holds a BSc in Agricultural Technology and Management from the University of Peradeniya, an MS in Agribusiness and Applied Economics from North Dakota State University, and an MS and PhD in Agricultural, Environmental and Development Economics from The Ohio State University)Suppliers of natural graphite and their world market shareSource: Authors’ illustration using trade map data Price fetched by graphite products from China and Sri Lanka in major markets in 2019ProductProduct codeMarketSri Lanka (USD)China (USD)250410Graphite in powder or in flakesWorld1,7881,558US1,9841,034Germany1,6551,356Source: Authors’ compilation using WITS dataPathways for Sri Lankan graphite to meet criteria for IRA subsidy eligibilitySource: Authors’ illustrationNote: If Sri Lanka’s natural graphite contains EV batteries that contain graphite processed by a US-based manufacturer, they are eligible for tax credits. Estimates rely on the assumption that in 2019 total graphite imports by the US were for EV batteriesSource: Authors’ estimates
"
